placeId,destination_name,category_name,address,Kecamatan,postal_code,state,place_rating,lat,lng,reviews_count,one Star,two Star,three Star,four Star,five Star,reviewerId,name,text,publishAt,publishedAtDate,user_rating
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4829,Riki Doni,,4 tahun lalu,2017-08-29T13:53:47.259Z,3
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4830,Derick,,3 tahun lalu,2018-10-14T00:53:33.424Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4831,Adithya Freddy,,2 tahun lalu,2019-08-31T07:45:11.173Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4832,Sm Tronik,,2 tahun lalu,2019-04-28T04:00:51.125Z,4
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4833,Franz Sinaga,,2 tahun lalu,2019-11-26T13:54:58.159Z,4
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,2940,Bernat Padang,,2 tahun lalu,2019-01-10T06:30:50.612Z,4
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,2521,Raya coki20,,3 tahun lalu,2018-11-26T09:37:04.678Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4834,Deli Sopian,,setahun lalu,2020-01-02T07:45:32.591Z,3
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4835,Muhammad Nur Aziz Ramadan,,2 tahun lalu,2019-04-29T08:22:40.628Z,4
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4836,Padot Manganju,,4 tahun lalu,2017-08-30T10:18:03.834Z,3
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4837,Husin Gultom,,3 tahun lalu,2018-08-01T06:32:57.324Z,3
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4838,Debora Sofia Fransiska Hutagalung,,3 tahun lalu,2018-08-29T23:29:18.720Z,1
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4839,Pandapotan Bonardo Panjaitan,,10 bulan lalu,2021-01-10T14:46:49.863Z,4
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4840,Sry Wulandari,,2 tahun lalu,2019-06-11T05:30:55.780Z,4
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4841,Hamidah Ramadhani Yusuf,,3 tahun lalu,2018-01-28T01:22:55.674Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4842,Bobby F,,2 bulan lalu,2021-09-21T17:17:36.989Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,2388,Fran Klin,,setahun lalu,2020-01-01T09:59:14.738Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4843,Edrey Ed,,3 tahun lalu,2018-07-11T03:20:09.342Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4844,Geng Charlie,,2 tahun lalu,2018-12-28T02:21:11.017Z,4
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4845,Andre Herdianto,,4 tahun lalu,2017-05-30T05:38:58.025Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4846,Harian Cya,,2 tahun lalu,2019-07-28T07:06:28.763Z,3
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4847,19-2061 Monaria Septiani Y. M. Simanjuntak,,3 tahun lalu,2018-02-16T17:33:33.694Z,2
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4848,Adel Berthus,,4 tahun lalu,2017-01-03T23:22:23.430Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,2931,Bembeng Noah,,2 tahun lalu,2019-01-01T11:50:00.100Z,1
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4849,Juli Raharjo,,3 tahun lalu,2018-10-20T10:34:47.898Z,2
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4850,herbert christian,,2 tahun lalu,2019-05-05T11:43:19.680Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4851,Aguspolan Polan1234,,3 tahun lalu,2018-04-15T11:38:56.338Z,1
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4852,Marisi Silaban,,2 tahun lalu,2019-08-18T06:27:26.277Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4853,Azira family,,2 tahun lalu,2019-04-01T09:17:46.960Z,3
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4854,Igor Elev,,2 tahun lalu,2019-01-23T12:40:59.048Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4855,Indra Saragi,,3 tahun lalu,2018-06-11T08:59:17.943Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4856,Tulus Siagian,,2 tahun lalu,2019-01-02T03:33:02.555Z,2
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4857,Lucky Gresia,,2 tahun lalu,2019-05-26T03:39:23.452Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4858,Yudi Bray,,2 tahun lalu,2019-08-04T01:25:11.893Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4859,Mardi H Sianturi,,3 tahun lalu,2018-03-10T13:38:14.883Z,3
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4860,Abdul Wahab,,3 tahun lalu,2018-10-21T09:05:35.336Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4861,Ruben Sarwedy,,2 tahun lalu,2018-12-31T07:21:50.206Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4862,gobatak dotcom,,2 tahun lalu,2019-06-07T09:24:53.339Z,3
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4863,Michael Owen,,setahun lalu,2019-12-23T11:18:34.850Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4864,Marlise Adelina,,setahun lalu,2020-02-18T02:31:41.091Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,1882,Jhony Hendri,,setahun lalu,2020-01-05T11:59:05.104Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4865,Zul Afifah,,2 tahun lalu,2019-10-06T02:39:45.384Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4866,Haniie Manza,,2 tahun lalu,2019-08-22T10:12:36.078Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4867,Marjondri Eri,,2 tahun lalu,2019-11-09T06:10:19.376Z,2
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4868,Hasan siregar,,setahun lalu,2020-01-17T02:08:17.738Z,2
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,2534,Silver Queen,,2 tahun lalu,2019-05-01T06:06:26.663Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4869,Lambok marina,,3 tahun lalu,2018-03-22T00:36:51.612Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,402,Global Tebing,,2 tahun lalu,2019-06-30T04:14:36.200Z,1
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4870,Heri Haloho,,3 tahun lalu,2018-07-21T14:21:52.128Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,3284,Hutri Y.A Tampubolon,,2 tahun lalu,2019-03-29T12:01:15.741Z,4
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4871,wahyu sahputra,,2 tahun lalu,2019-09-14T04:06:20.839Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4872,Ahmad Rifai,,2 tahun lalu,2019-09-12T03:51:27.501Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4873,Berliana Pardede,,2 tahun lalu,2019-02-06T00:36:31.688Z,1
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4874,JohanTheUniverse,,2 tahun lalu,2019-02-07T09:05:38.571Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4875,Enjel Tampubolon,,3 tahun lalu,2018-07-10T11:34:06.567Z,1
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4876,Habib Yunus,,3 tahun lalu,2018-06-24T11:05:37.751Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4877,Lopian Aja,,2 tahun lalu,2019-09-13T17:04:05.920Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4878,Dony Master,,2 tahun lalu,2019-11-18T08:42:39.225Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4879,Tina Paula Pasaribu,,3 tahun lalu,2018-04-25T06:49:45.998Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4880,Patrick Lumbanraja,,setahun lalu,2020-02-06T06:29:32.616Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,1589,Daniel Manullang,,3 tahun lalu,2018-02-23T02:48:18.347Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4881,Colin Ketaren,,11 bulan lalu,2020-12-24T08:33:33.235Z,4
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4882,Yuman W Siadari,,2 tahun lalu,2019-06-09T16:08:50.207Z,4
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,81,Sony Budi argo Sonyjos,,2 tahun lalu,2019-08-22T02:13:04.536Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4883,Gom Juntak,,3 tahun lalu,2018-01-05T07:08:49.379Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4884,bang gantenk Sihombing,,4 tahun lalu,2017-10-23T14:05:33.181Z,4
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4885,Roisandi Simbolon,,3 tahun lalu,2018-09-01T10:52:45.283Z,2
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4886,Alex ander,,3 tahun lalu,2018-07-01T09:28:54.828Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4887,Dinar Melani Hutajulu,,2 tahun lalu,2019-01-25T03:19:29.813Z,4
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4888,alberth erwin,,2 tahun lalu,2019-06-30T10:42:57.153Z,4
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4889,Bang Yoes,,3 tahun lalu,2018-12-02T09:17:19.100Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4890,Nurlaila Matondang,,setahun lalu,2019-12-24T10:06:06.090Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4891,Landong Simanjuntak,,2 tahun lalu,2019-08-22T10:25:53.556Z,1
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4892,Leuwen XD p,,2 tahun lalu,2019-07-01T11:09:50.454Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4893,Hetty Sihombing,,2 tahun lalu,2019-05-26T13:07:30.707Z,4
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,1482,Melisa J. S,,2 tahun lalu,2019-04-19T09:27:43.503Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4894,Melisa Sri Devi,,3 tahun lalu,2018-06-20T02:06:52.770Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4895,Fay Munandar,,2 tahun lalu,2019-06-16T13:08:57.446Z,3
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,2876,Koman Pasaribu,,2 tahun lalu,2019-06-10T07:12:27.525Z,3
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4896,Amoy S,,setahun lalu,2020-01-11T17:53:17.250Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4897,Rachmat Afriansyah Putra (MrPoetra1507),,2 tahun lalu,2019-04-16T03:16:32.851Z,4
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4898,Teguh Satria,,2 tahun lalu,2019-07-27T16:07:29.188Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4899,was kito,,4 tahun lalu,2017-01-04T22:54:05.833Z,2
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4900,JULES SIMBUR,,setahun lalu,2020-01-11T04:10:48.587Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,563,Heri Susanto,,2 tahun lalu,2019-07-07T12:11:06.712Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,897,erik budianto,,2 tahun lalu,2019-02-08T06:45:19.951Z,4
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4901,Imanuel Pardosi,,10 bulan lalu,2021-01-17T23:54:43.708Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4902,Edi Prayetno,,3 tahun lalu,2018-08-04T16:22:27.858Z,3
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4903,Mifani Manalu,,setahun lalu,2020-10-07T09:56:54.836Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4904,Renty Nelly Simanjuntak,,2 tahun lalu,2019-01-09T05:55:21.800Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4905,Juniati Bakkara,,2 tahun lalu,2019-10-30T06:10:48.736Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4906,Greysella simanjuntak,,setahun lalu,2019-12-31T14:41:01.325Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4907,Andrew Clinton,,4 bulan lalu,2021-07-23T11:54:23.090Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4908,dewi riana,,2 tahun lalu,2019-02-21T07:24:09.492Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4909,Chard S,,4 tahun lalu,2017-07-27T02:23:44.212Z,4
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4910,Elki Henny Sinaga,,4 tahun lalu,2017-11-05T00:12:12.433Z,5
57,Pantai Lumban Bul-bul Balige,wisata bahari,"Lumban Bulbul, Balige, Kabupaten Toba Samosir, Sumatera Utara, Indonesia",Balige,22312,,4.3,23.484.022,990.732.353,,,,,,,4911,dafa piliang,,3 tahun lalu,2018-08-30T05:33:53.551Z,4
